Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Sex_F,Sex_I,Sex_M
0.9237427258120703,0.8764539883163509,0.8283136247384462,0.7734568212882271,1.5536498274599264,0.837705534135338,0.5954727398307582,True,False,False
-0.7132666780802517,-0.998441968796881,-0.5832029240358897,-0.9528565782925099,-1.0160387771329908,-0.9031780332303296,-0.8553576676034427,False,True,False
-0.8811650784794643,-1.049114832502644,-0.9360820612294737,-0.9955820719768887,-0.8792577955621638,-0.9443012671051092,-1.0983538934791217,False,True,False
0.4200475246144323,0.52174394237601,0.5930608666093906,0.2576990760982249,0.5423674883051222,0.12490281363915905,-0.02631172049818512,True,False,False
1.0076919260116766,0.7751082609048248,0.24018172941580623,0.6513839821900017,1.0446451911225862,0.46302718105401314,0.38106430523457074,True,False,False
0.587945925013645,0.52174394237601,0.35780810848033434,0.4367392401089556,0.43025192964050984,0.5407044005952633,0.49184199644260096,True,False,False
-0.04167307648340156,-0.08633042209314629,-0.46557654497136186,-0.3648724033027245,-0.4464917391167596,0.18887228855548283,-0.5337450157091617,True,False,False
0.7138697253130545,0.6737625334932986,0.8283136247384462,0.3929964727654247,0.217232368177746,0.7326128253442346,0.5883257920108853,False,False,True
0.29412372431502376,0.2683796238471946,-0.1126974077777775,-0.2255059119989172,-0.1415374195490137,-0.7112696084813586,0.08089249679990863,False,True,False
-0.04167307648340156,-0.08633042209314629,-0.8184556821649459,0.08374528038325374,0.40782881790758735,-0.17666756810922432,-0.2943222637434191,False,False,True
0.25214912421522057,0.4710710786702469,0.4754344875448625,0.4611538079286007,0.14323609945910196,0.43104244359585125,0.38106430523457074,False,False,True
-2.1404030814735577,-2.1639178340294305,-1.75946671468117,-1.4737006917782713,-1.40395861011255,-1.4469185700190816,-1.509303393121814,False,True,False
-2.0564538812739515,-2.0118992429121416,-1.75946671468117,-1.5062534488711314,-1.4600163894448563,-1.4697648110606258,-1.4985829713920047,False,False,True
1.2595395266104956,1.02847257943364,1.2988191409965588,1.121364412718169,1.0939760369350158,1.2489378728831333,1.1207734045914173,True,False,False
-2.811996683070408,-2.82266506220435,-2.582851368132866,-1.6303608352876606,-1.547466525203254,-1.515457293143714,-1.6415219277894628,False,True,False
0.8397935256124639,1.1804911705509293,1.2988191409965588,1.0603279931690568,0.40334419556100287,0.5818276344700428,2.074890938544451,True,False,False
-0.9651142786790707,-0.8464233776795917,-0.46557654497136186,-0.9284420104728648,-0.908407840814963,-0.9123165296469473,-0.8196229285040781,False,False,True
1.6373109275087232,1.4338554890797446,1.5340718991256144,2.63303307021786,3.5201567264372287,2.391249924960343,1.9390989299668655,False,False,True
0.0003015236164016051,0.11636103272990543,0.4754344875448625,-0.15226220853998193,-0.38594933743786886,-0.07157485931812119,0.25241924447685865,True,False,False
-1.174987279178086,-1.049114832502644,-1.17133481935853,-1.125793100348329,-1.1281543357976036,-1.181902173937169,-0.9982966240009008,False,False,True
0.04227612371620477,0.11636103272990543,0.004928971286750633,-0.41471881260116644,-0.31419537989251706,-0.5878999068570198,-0.4050999549514493,True,False,False
-1.384860279677102,-1.403824878442985,-1.2889611984230578,-1.2916087067900854,-1.2245737162491703,-1.3326873648113604,-1.2555867455163257,False,True,False
1.2595395266104956,1.2818368979624555,1.0635663828675024,1.4784274670804787,1.537953649246881,2.0211408200873273,1.1457877219609724,True,False,False
0.4620221247142355,0.36972535125872075,0.24018172941580623,0.11324621649865813,0.10063218716654919,0.2574110116801152,0.1094802880794003,False,True,False
0.25214912421522057,0.21770676014143156,-0.1126974077777775,-0.038327558714971496,0.2015361899647005,-0.1629598234842978,-0.1299424638863422,True,False,False
1.7632347278081326,1.839238398725848,1.5340718991256144,2.5557202721223176,2.459543541469995,2.6791125620837994,2.753850981432377,False,False,True
0.9657173259118734,1.0791454431394032,-1.406587577487586,0.42961832449489235,0.692602336915703,-0.04872861827657698,-0.46227553751043265,False,False,True
1.0076919260116766,1.0791454431394032,0.8283136247384462,1.4550301729199853,1.537953649246881,1.683016452672473,1.2529919392590658,True,False,False
-0.12562227668300788,-0.13700328579890936,0.35780810848033434,-0.5927417029527452,-0.5115187631422349,-0.6610078781899612,-0.5194511200694157,False,True,False
0.7978189255126608,0.7244353971990617,0.24018172941580623,0.5506738899339656,0.6096368235038897,0.5681198898451163,0.46682767907304573,False,False,True
-0.41944447738163004,-0.5423861954450139,-0.5832029240358897,-0.6334326493188203,-0.36576853687823857,-0.8483470547306237,-0.7660208198550312,False,True,False
0.6718951252132513,0.6737625334932986,0.8283136247384462,0.4987929333172201,0.45940197489330914,0.3533652240546009,0.6812361136692332,True,False,False
-2.518174482371786,-2.5186278799697717,-2.229972230939282,-1.5957735308764969,-1.5048626129107012,-1.515457293143714,-1.605787188690098,False,True,False
0.21017452411541743,0.1670338964356685,0.35780810848033434,0.1763171833660746,-0.3724954703981153,0.5681198898451163,0.6812361136692332,False,False,True
0.04227612371620477,0.1670338964356685,-0.23032378684230562,-0.26212776372838487,-0.28280302346642555,-0.37771448927481316,-0.1406628856161516,False,False,True
-0.2515460769824174,-0.23834901321043547,-0.1126974077777775,-0.24788593250025853,-0.6707228564459846,-0.3959914821080485,0.15950892281851073,False,False,True
1.0076919260116766,0.977799715727877,0.5930608666093906,1.224109052292509,1.4505035134884834,1.1621221569252653,0.6883830614891061,True,False,False
-1.4688094798767082,-1.6065163332660373,-1.6418403356166418,-1.3241614638829455,-1.3232354078740292,-1.2138869113953308,-1.3270562237150547,False,True,False
0.04227612371620477,-0.035657558387383215,-0.23032378684230562,-0.34452693011968694,-0.29625689050617904,-0.37771448927481316,-0.3550713202123389,False,True,False
1.0916411262112828,1.02847257943364,1.7693246572546706,1.9382351610171276,2.367608783365013,2.0896795432119593,1.285153204448494,False,False,True
-2.098428481373755,-2.113244970323667,-1.524213956552114,-1.5154089118034986,-1.4801971900044864,-1.4789033074772435,-1.4985829713920047,False,True,False
-0.08364767658320472,-0.1876761495046724,0.004928971286750633,-0.560188945859885,-0.720053702258414,-0.6153153961068728,-0.11564856824659638,False,True,False
-2.43422528217218,-2.82266506220435,-1.524213956552114,-1.3679042312264762,-1.3097815408342757,-1.314410371978125,-1.3806583323641017,False,True,False
0.29412372431502376,0.3190524875529577,0.004928971286750633,0.19869720386741593,0.09838987599325694,0.0655025869311441,0.43109293997368114,True,False,False
0.7978189255126608,0.7751082609048248,0.12255535035127811,0.35027097908104554,0.4706135307597704,0.3533652240546009,0.28815398357622324,False,False,True
-1.552758680076314,-1.454497742148748,-1.6418403356166418,-1.3139887272914266,-1.3366892749137826,-1.2915641309365808,-1.2127050585970882,False,True,False
1.3854633269099041,1.0791454431394032,0.9459400038029744,2.0623425474336563,2.7846786615973715,2.60143534254255,0.7241178005884708,False,False,True
0.33609832441482596,0.4710710786702469,0.24018172941580623,0.26176817073483244,0.43025192964050984,0.5361351523869544,-0.06919340741742243,False,False,True
-0.04167307648340156,-0.035657558387383215,-0.5832029240358897,-0.11157126217390677,-0.18189902066827424,0.03351784947298219,-0.1406628856161516,True,False,False
0.4200475246144323,0.52174394237601,0.35780810848033434,0.1244362267493289,0.36298259444174236,-0.04415937006826813,-0.1406628856161516,False,False,True
-0.7972158782798581,-0.593059059150777,-0.8184556821649459,-0.9457356626784468,-0.8523500614826567,-0.8711932957721678,-0.9268271458021718,False,True,False
-1.0490634788786766,-0.8464233776795917,-0.46557654497136186,-1.0423766602978752,-1.0160387771329908,-1.1362096918540805,-1.0340313631002653,True,False,False
0.7978189255126608,0.6737625334932986,1.2988191409965588,1.073552550738031,1.0446451911225862,1.4225693047988692,0.9635405525542131,False,False,True
0.37807292451462915,0.4203982149644838,0.8283136247384462,0.2536299814616174,0.08717832012679567,-0.1309750860261359,0.39535820087431656,True,False,False
0.21017452411541743,0.6230896697875355,0.24018172941580623,0.18242082532098589,0.09166294247338018,0.5726891380534251,0.19881713582781177,True,False,False
-2.0564538812739515,-2.113244970323667,-1.524213956552114,-1.4411479346854112,-1.3725662536864587,-1.547442030601876,-1.46284823229264,False,True,False
0.4200475246144323,0.2683796238471946,0.004928971286750633,0.029829776448204278,0.18135538940507023,0.09291807618099715,-0.12636898997640575,False,False,True
-0.5033936775812359,-0.33969474062196164,-0.7008293031004178,-0.6731063220257435,-0.6752074787925691,-0.6198846443151816,-0.6373757590973189,False,False,True
1.133615726311086,1.3831826253739816,1.0635663828675024,0.9952224789833365,0.7621139832877626,0.7554590663857789,1.5388698520539825,False,False,True
-0.37746987728182685,-0.33969474062196164,-0.8184556821649459,-0.6222426390681495,-0.6370881888466009,-0.5604844176071668,-0.6052144939078908,True,False,False
0.7978189255126608,0.6230896697875355,0.004928971286750633,0.05220979694954561,-0.004756437978186625,-0.19037531273415084,0.39535820087431656,False,True,False
0.16819992401561426,0.3190524875529577,0.004928971286750633,0.01762249253838173,-0.020452616191232384,0.0883488279726883,-0.008444350948502828,False,False,True
0.8817681257122671,0.6737625334932986,0.8283136247384462,1.2047808527686235,0.24638241343054526,1.4408462976321046,1.7890130257495342,True,False,False
0.33609832441482596,0.21770676014143156,0.24018172941580623,-0.018999359191085908,-0.1280835525092602,-0.11269809319290051,0.35962346177495197,False,True,False
0.8397935256124639,0.7244353971990617,0.9459400038029744,0.7978713891078723,0.9168334542449277,1.0661679445507797,0.6991034832189156,False,False,True
-0.2095714768826142,0.11636103272990543,-0.34795016590683375,-0.4289606438292928,-0.47339947319626663,-0.2817602769003277,-0.24786710291424535,False,False,True
1.5113871272093136,1.2311640342566923,0.7106872456739187,1.491652024649453,1.1276107045343993,1.9480328487543856,1.4316656347558887,True,False,False
1.0916411262112828,1.3831826253739816,1.0635663828675024,1.888388751718685,1.4617150693549443,1.2078146390083537,2.1963890514822904,True,False,False
0.0003015236164016051,0.21770676014143156,0.5930608666093906,0.06848617549597567,0.06923983074045767,0.12490281363915905,0.08446597070984509,False,False,True
-0.16759687678281104,-0.1876761495046724,-0.5832029240358897,-0.5540853039049738,-0.46218791732980535,-0.5650536658154757,-0.6159349156377002,False,False,True
-0.41944447738163004,-0.39036760432772466,-0.34795016590683375,-0.3577514876886612,-0.4240686273838371,-0.07614410752643003,-0.3908060593117035,False,False,True
-1.5947332801761172,-1.454497742148748,-0.8184556821649459,-1.2387104765141876,-1.1976659821696634,-1.1407789400623893,-1.1769703194977235,False,False,True
-1.0490634788786766,-1.2011334236199331,-0.7008293031004178,-1.0210139134556857,-0.7738691704174281,-1.236733152436875,-1.1233682108486767,False,True,False
-1.5947332801761172,-1.6065163332660373,-1.406587577487586,-1.3506105790208942,-1.31426616318086,-1.3555336058529046,-1.3020419063454995,False,True,False
1.3015141267102988,1.4338554890797446,1.6516982781901424,1.8588878156032806,1.0625836805089242,1.1347066676754123,2.753850981432377,True,False,False
-0.08364767658320472,-0.08633042209314629,-0.46557654497136186,-0.3496132984154462,-0.4038878268242069,-0.016743880818415078,-0.498010276609797,False,True,False
-2.014479281174149,-1.9612263792063784,-1.877093093745698,-1.5001498069162202,-1.4779548788311945,-1.4423493218107728,-1.4985829713920047,False,True,False
-0.08364767658320472,-0.1876761495046724,-0.7008293031004178,-0.610035355158327,-0.5339418748751574,-0.7569620905644469,-0.5587593330787168,False,True,False
0.8397935256124639,1.1298183068451662,0.9459400038029744,1.0643970878056643,0.5558213553448756,1.5550775028398252,0.9671140264641496,True,False,False
0.587945925013645,0.8764539883163509,2.2398301735127824,1.0888116556253093,0.6544830469697345,0.3487959758462921,2.003421460345722,True,False,False
0.29412372431502376,0.572416806081773,0.12255535035127811,0.11528076381696188,-0.11687199664279894,0.35793447226290975,0.21311103146755758,False,False,True
-0.9651142786790707,-1.099787696208407,-0.5832029240358897,-1.1624149520777967,-1.1819698039566173,-1.181902173937169,-1.141235580398359,False,True,False
1.2175649265106925,0.7751082609048248,0.8283136247384462,0.8660287242710478,0.784537095020685,1.2900611067579129,1.0457304524827515,False,True,False
0.7978189255126608,0.7751082609048248,0.5930608666093906,0.6819021919645578,0.5490944218249989,0.5224274077620279,0.8241750700666912,True,False,False
-0.16759687678281104,-0.035657558387383215,-0.7008293031004178,-0.418787907237774,-0.24916835586704175,-0.19037531273415084,-0.46227553751043265,False,False,True
-1.804606280675133,-1.8598806517948523,-1.524213956552114,-1.3750251468405392,-1.3254777190473213,-1.314410371978125,-1.4521278105628306,False,True,False
-0.5033936775812359,-0.5423861954450139,-0.7008293031004178,-0.7260045523016412,-0.585515031860879,-0.7341158495229027,-0.8553576676034427,False,True,False
0.4620221247142355,0.572416806081773,0.8283136247384462,0.4153764932667658,0.18135538940507023,0.05179484230621756,1.0385835046628786,False,False,True
0.6299205251134481,0.8764539883163509,0.5930608666093906,0.8355105144964917,0.558063666518168,0.8833980162184264,0.7169708527685978,False,False,True
-1.76263168057533,-1.7585349243833264,-1.524213956552114,-1.4289406507755886,-1.3882624318995045,-1.3966568397276842,-1.423540019283339,False,True,False
0.8817681257122671,0.572416806081773,0.24018172941580623,0.408255577652703,0.2957132592429748,0.5407044005952633,0.609766635470504,False,True,False
-0.2095714768826142,-0.1876761495046724,0.12255535035127811,-0.36588967696187624,-0.3926762709577456,-0.44625321239944576,-0.1406628856161516,False,False,True
0.08425072381600793,0.06568816902414236,-0.1126974077777775,-0.10343307290069174,-0.19759519888132,-0.10812884498459167,-0.022738246588248662,False,False,True
-0.16759687678281104,-0.23834901321043547,-0.5832029240358897,-0.7087109000960592,-0.6752074787925691,-0.7067003602730497,-0.6159349156377002,False,False,True
1.343488726810102,1.2311640342566923,0.7106872456739187,1.483513835376238,1.284572486664857,1.8475093881715912,1.6103393302527116,False,False,True
-1.4688094798767082,-1.5051706058545111,-1.17133481935853,-1.3312823794970086,-1.2940853626212299,-1.3281181166030516,-1.3020419063454995,False,True,False
0.21017452411541743,-0.23834901321043547,-0.23032378684230562,-0.2102468071116389,-0.07875270669683067,-0.16752907169260664,-0.3550713202123389,False,False,True
-1.3428856795772988,-1.403824878442985,-1.2889611984230578,-1.2376932028550356,-1.1976659821696634,-1.1727636775205512,-1.2412928498765798,False,True,False
0.587945925013645,0.8764539883163509,1.0635663828675024,0.9240133228427048,0.24862472460383753,0.3944884579293805,1.7532782866501695,True,False,False
-0.7552412781800548,-0.7957505139738287,-0.7008293031004178,-0.9172520002221942,-0.9375578860677622,-0.7889468280226087,-0.9268271458021718,False,True,False
-1.174987279178086,-1.2011334236199331,-1.406587577487586,-1.1847949725791382,-1.069854245292005,-1.2001791667704043,-1.2484397976964527,False,True,False
-0.4614190774814332,-0.593059059150777,0.12255535035127811,-0.6375017439554278,-0.7783537927640125,-0.5239304319406961,-0.42654079841106807,True,False,False
-0.3354952771820237,-0.44104046803348773,0.35780810848033434,0.4031692093569433,0.28225939220322127,0.4356116918041601,0.524003261632029,False,False,True
0.5039967248140387,0.11636103272990543,0.35780810848033434,0.31263185369242635,0.36522490561503457,0.3168112383881302,0.3417560922252697,True,False,False
0.7558443254128576,0.4710710786702469,-0.23032378684230562,0.28007909659956626,0.5804867782510904,0.010671608431437978,0.18452324018806593,False,False,True
0.7978189255126608,0.6737625334932986,0.24018172941580623,0.25159543414331365,0.4235249961206331,0.05179484230621756,0.26671314011660446,True,False,False
1.3854633269099041,1.4338554890797446,1.4164455200610868,1.5018247612409716,1.4639573805282369,1.705862693714017,1.574604591153347,True,False,False
-1.0910380789784797,-1.099787696208407,-1.17133481935853,-1.175639509646771,-1.0990042905448043,-1.1956099185620954,-1.1769703194977235,False,True,False
-0.545368277681039,-0.5423861954450139,-0.23032378684230562,-0.6385190176145796,-0.6281189441534318,-0.610746147898564,-0.5337450157091617,True,False,False
0.33609832441482596,0.3190524875529577,0.24018172941580623,0.06543435451851992,0.33383254918894306,-0.29089877331694536,0.21668450537749406,True,False,False
-0.12562227668300788,-0.23834901321043547,0.12255535035127811,-0.1308994616977926,0.17014383353860899,-0.3731452410665043,-0.4229673245011316,False,True,False
-1.6367078802759203,-1.809207788089089,-1.406587577487586,-1.4055433566150957,-1.3635970089932896,-1.3189796201864339,-1.3842318062740382,False,True,False
-1.1330126790782828,-1.3024791510314588,-1.17133481935853,-1.252952307742314,-1.2380275832889236,-1.341825861227978,-1.1483825282182318,False,True,False
-0.4614190774814332,-0.08633042209314629,0.4754344875448625,-0.6527608488427059,-0.8927116626019173,-0.9854245009798889,-0.2978957376533556,False,True,False
-0.4614190774814332,-0.33969474062196164,-0.46557654497136186,-0.4665997692179122,-0.37698009274469985,-0.3228835107751073,-0.748153450305349,True,False,False
0.8397935256124639,0.8764539883163509,0.9459400038029744,0.5099829435678904,0.49752126483927717,0.6686433504279108,0.5275767355419655,False,False,True
-0.41944447738163004,-0.44104046803348773,-0.23032378684230562,-0.7127799947326667,-0.7626576145509668,-0.610746147898564,-0.6588166025569376,True,False,False
-1.3428856795772988,-1.3531520147372218,-1.17133481935853,-1.2132786350353908,-1.132638958144188,-1.1864714221454777,-1.266307167246135,False,True,False
-1.4688094798767082,-1.454497742148748,-0.7008293031004178,-1.2651595916521365,-1.3209930967007368,-1.1133634508125363,-1.1769703194977235,False,True,False
-1.384860279677102,-1.3531520147372218,-1.0537084402940018,-1.2488832131057064,-1.240269894462216,-1.2550101452701103,-1.06976610219963,False,True,False
-1.804606280675133,-1.7078620606775634,-1.17133481935853,-1.394353346364425,-1.3456585196069517,-1.3646721022695223,-1.391378754093911,False,True,False
0.25214912421522057,0.21770676014143156,0.24018172941580623,-0.09732943094578046,-0.06978346200366191,-0.04872861827657698,0.052304705520416966,False,True,False
-0.545368277681039,-0.44104046803348773,-0.5832029240358897,-0.7778855089183869,-0.8770154843888714,-0.894039536813712,-0.498010276609797,True,False,False
0.7978189255126608,0.7244353971990617,0.9459400038029744,0.6096757621647748,0.7531447385945935,0.7737360592190142,0.47397462689291864,False,True,False
0.8817681257122671,0.572416806081773,0.24018172941580623,0.39910011472033574,0.7912640285405621,0.0655025869311441,-0.45512858969055975,False,False,True
-1.4688094798767082,-1.5051706058545111,-1.17133481935853,-1.287539612153478,-1.2918430514479375,-1.1407789400623893,-1.2841745367958173,False,False,True
0.9657173259118734,0.8257811246105878,0.35780810848033434,0.6056066675281673,0.5221866877454919,0.8057207966771761,0.7169708527685978,False,False,True
-0.9651142786790707,-0.998441968796881,-0.7008293031004178,-1.0494975759119385,-1.060885000598836,-0.9031780332303296,-1.0340313631002653,False,True,False
0.5039967248140387,0.52174394237601,0.004928971286750633,-0.13700310365270385,-0.1549912865887672,-0.25434478765047464,0.18094976627812948,False,True,False
-0.41944447738163004,-0.33969474062196164,-0.7008293031004178,-0.7626264040311087,-0.8007769044969351,-0.7478235941478292,-0.5694797548085262,False,True,False
-0.12562227668300788,-0.08633042209314629,0.004928971286750633,-0.28552505788887794,-0.4554609838099286,-0.27262178048371,-0.06919340741742243,False,False,True
-1.6367078802759203,-1.8598806517948523,-1.524213956552114,-1.309919632654819,-1.1931813598230787,-1.2915641309365808,-1.4092461236435931,False,True,False
0.08425072381600793,0.11636103272990543,0.4754344875448625,-0.17159040806386752,-0.0563295949639084,-0.26805253227540116,-0.15138330734596098,False,False,True
1.9311331282073452,2.1939484446661894,1.6516982781901424,3.406161051173287,3.748872466113038,3.0355139223318894,3.136212689795578,True,False,False
-1.9725046810743456,-2.0118992429121416,-1.6418403356166418,-1.4635279551867526,-1.401716298939258,-1.465195562852317,-1.4985829713920047,False,True,False
0.21017452411541743,0.11636103272990543,0.4754344875448625,1.0369306990085634,1.2195454626393814,1.1895376461751184,0.7455586440480891,False,False,True
-0.3354952771820237,-0.13700328579890936,0.004928971286750633,-0.4096324443054072,-0.5922419653807558,-0.4919456944825342,-0.104928146516787,False,False,True
-2.0564538812739515,-2.0625721066179046,-1.9947194728102262,-1.459458860550145,-1.4151701659790115,-1.401226087935993,-1.4735686540224493,False,True,False
0.8817681257122671,1.0791454431394032,0.35780810848033434,0.8711150925668071,0.22395930169762276,0.14774905468070326,1.2172572001597013,False,False,True
0.8817681257122671,0.7244353971990617,0.5930608666093906,0.9260478701610088,1.0917337257617232,0.8239977895104115,0.7884403309673266,False,False,True
0.9657173259118734,0.927126852022114,0.24018172941580623,0.48760292306654934,0.04681671900753515,0.8194285413021026,0.8599098091660557,True,False,False
0.5039967248140387,0.572416806081773,0.5930608666093906,0.1101943955212026,0.18808232292494698,-0.16752907169260664,0.24527229665698572,False,False,True
-0.3354952771820237,-0.2890218769161986,0.004928971286750633,-0.3211296359591936,-0.6415728111931853,-0.4645302052326811,-0.3193365811129743,False,True,False
0.4620221247142355,0.52174394237601,0.35780810848033434,0.4123246722893105,0.4863097089728159,0.38078071330445395,0.39535820087431656,False,False,True
0.8397935256124639,1.1804911705509293,1.7693246572546706,1.5170838661282497,0.676906158702657,0.718905080719308,3.0397288942272938,True,False,False
1.889158528107542,2.0419298535489,2.2398301735127824,3.4132819667873506,3.908076559416788,3.0903449008315955,2.6609406597740293,True,False,False
1.5113871272093136,1.3831826253739816,0.9459400038029744,1.441805615351011,1.1074299039747693,1.705862693714017,1.6067658563427751,True,False,False
0.7978189255126608,0.8764539883163509,0.8283136247384462,1.9840124756789619,1.2666339972785188,1.3494613334659278,3.468545763419668,False,False,True
-0.3354952771820237,-0.33969474062196164,-0.23032378684230562,-0.5642580404964925,-0.4240686273838371,-0.6290231407317993,-0.5909205982681449,False,True,False
-0.9231396785792675,-0.8464233776795917,-0.9360820612294737,-0.9070792636306754,-0.8680462396957025,-0.921455026063565,-0.8196229285040781,False,True,False
-1.4688094798767082,-1.5051706058545111,-1.524213956552114,-1.3241614638829455,-1.2133621603827087,-1.4286415771858463,-1.3199092758951818,False,True,False
-1.9725046810743456,-1.8598806517948523,-1.6418403356166418,-1.4848907020289421,-1.455531767098272,-1.437780073602464,-1.46284823229264,False,True,False
-1.76263168057533,-1.809207788089089,-1.6418403356166418,-1.3567142209758054,-1.3366892749137826,-1.286994882728272,-1.391378754093911,False,True,False
-1.6367078802759203,-2.0625721066179046,-1.0537084402940018,-1.3658696839081723,-1.2716622508883073,-1.3601028540612135,-1.4020991758237205,False,True,False
0.6299205251134481,0.4203982149644838,0.12255535035127811,0.09391801697477253,0.3226209933224818,-0.23606779481723927,0.002276070781306547,False,False,True
0.29412372431502376,0.52174394237601,2.2398301735127824,0.01762249253838173,-0.12584124133596794,-0.2177908019840039,0.46682767907304573,False,False,True
-0.41944447738163004,-0.44104046803348773,-0.5832029240358897,-0.5388261990176957,-0.35679929218506956,-0.5833306586487109,-0.7588738720351583,True,False,False
0.29412372431502376,0.1670338964356685,-0.1126974077777775,-0.021033906509389667,0.049059030180827405,0.03808709768129103,-0.02631172049818512,False,True,False
1.2175649265106925,1.1298183068451662,0.8283136247384462,1.3115945869795704,1.1971223509064588,1.8109554025051204,0.9599670786442766,False,False,True
-0.2515460769824174,-0.5423861954450139,-0.46557654497136186,-0.6802272376398066,-0.6572689894062311,-0.697561863856432,-0.6445227069171918,False,True,False
0.587945925013645,0.572416806081773,0.24018172941580623,0.548639342615662,0.8114448291001921,-0.13554433423444473,0.18094976627812948,True,False,False
-0.3354952771820237,-0.5423861954450139,-0.8184556821649459,-0.6771754166623509,-0.6415728111931853,-0.7752390833976822,-0.6230818634575731,False,True,False
0.4620221247142355,0.3190524875529577,0.9459400038029744,0.047123428653786104,0.026635918447904892,-0.15839057527598893,0.03801080988067113,True,False,False
-0.5873428777808423,-0.44104046803348773,-0.5832029240358897,-0.8145073606478546,-0.7918076598037661,-0.66557712639827,-0.8231964024140146,True,False,False
-0.04167307648340156,0.015015305318379291,0.004928971286750633,-0.2682314056832961,-0.09444888490987642,-0.4736687016492988,-0.32291005502291076,False,True,False
0.25214912421522057,0.1670338964356685,0.9459400038029744,0.08984892233816502,0.0400897854876584,0.17973379213886514,0.1094802880794003,False,True,False
1.133615726311086,0.927126852022114,0.5930608666093906,0.7317486012629998,0.43922117433367885,1.0707371927590885,0.9313792873647849,True,False,False
